2015-03-02,002693.SK,6700,14.81,Buy,0
2015-03-02,000509.SK,18700,5.34,Buy,0
2015-03-02,300398.SK,1700,64,CloseBuy,9870.3
2015-03-02,300028.SK,4100,24.1,Buy,0
2015-03-03,600895.SK,4900,20.1,Buy,0
2015-03-03,600848.SK,7900,12.52,Buy,0
2015-03-03,300183.SK,1600,60.7,Buy,0
2015-03-03,601766.SK,9000,11.7,CloseBuy,5398.7
2015-03-03,000058.SK,12100,8.24,Buy,0
2015-03-03,600064.SK,5500,17.89,Buy,0
2015-03-03,603636.SK,2400,44.4,CloseBuy,9584.8
2015-03-03,600645.SK,1900,52.31,Buy,0
2015-03-03,002061.SK,14700,6.77,Buy,0
2015-03-03,300395.SK,2000,56.17,CloseBuy,12026.1
2015-03-03,300032.SK,2800,35.5,Buy,0
2015-03-03,300411.SK,3300,34.42,CloseBuy,13838.7
2015-03-03,600820.SK,11500,8.67,Buy,0
2015-03-03,600312.SK,4900,20.06,Buy,0
2015-03-03,300250.SK,1800,53.96,CloseBuy,-330.7
2015-03-03,002738.SK,2900,35.2,CloseBuy,1939.7
2015-03-04,000839.SK,6500,15.23,Buy,0
2015-03-04,000800.SK,5300,18.8,Buy,0
2015-03-04,600705.SK,5100,22.16,CloseBuy,12531.2
2015-03-04,601038.SK,7400,13.34,CloseBuy,-1479.8
2015-03-04,600217.SK,8700,11.4,Buy,0
2015-03-04,000402.SK,10200,9.72,Buy,0
2015-03-04,603019.SK,2100,57.91,CloseBuy,22769.5
2015-03-04,600234.SK,8700,13.04,CloseBuy,13413.8
2015-03-04,000627.SK,12500,9,CloseBuy,11575.8
2015-03-04,000926.SK,9600,10.4,Buy,0
2015-03-04,000976.SK,12900,7.72,Buy,0
2015-03-04,600153.SK,10100,9.85,Buy,0
2015-03-05,000686.SK,5800,18.21,CloseBuy,5456.6
2015-03-05,002611.SK,6500,15.36,Buy,0
2015-03-05,601800.SK,8300,13.65,CloseBuy,12683.7
2015-03-05,300254.SK,3800,35.25,CloseBuy,34346.5
2015-03-05,002681.SK,2000,49.9,Buy,0
2015-03-05,002168.SK,11800,9.66,CloseBuy,13122.8
2015-03-05,600369.SK,5100,19,CloseBuy,-3233.1
2015-03-05,000750.SK,6300,16.95,CloseBuy,6037.7
2015-03-05,601318.SK,1400,65.16,CloseBuy,-7491.3
2015-03-05,600170.SK,9800,10.53,CloseBuy,2517.4
2015-03-05,000728.SK,2800,33.52,CloseBuy,-4035
2015-03-06,002326.SK,3600,27.6,Buy,0
2015-03-06,300109.SK,2100,47.08,Buy,0
2015-03-06,000023.SK,4000,24.86,Buy,0
2015-03-06,600708.SK,7900,12.52,Buy,0
2015-03-06,300104.SK,1200,80.66,Buy,0
2015-03-06,002351.SK,5200,19.93,CloseBuy,4110.5
2015-03-06,002496.SK,3400,29.29,Buy,0
2015-03-06,600109.SK,5700,20.93,CloseBuy,19234.5
2015-03-06,600297.SK,6900,14.44,Buy,0
2015-03-06,603555.SK,3400,28.85,Buy,0
2015-03-06,601901.SK,7700,12.86,CloseBuy,-1363.7
2015-03-06,600702.SK,5200,19.08,Buy,0
2015-03-06,600559.SK,2200,44.88,Buy,0
2015-03-06,000783.SK,7000,14.38,CloseBuy,26.5
2015-03-06,000516.SK,5500,18.08,Buy,0
2015-03-06,601555.SK,4800,20.13,CloseBuy,-2451.5
2015-03-06,601688.SK,4300,21.54,CloseBuy,-6317.5
2015-03-06,601377.SK,7300,13.81,CloseBuy,271.6
2015-03-06,002702.SK,3000,32.95,Buy,0
2015-03-06,600837.SK,4500,20.74,CloseBuy,-6454.7
2015-03-06,002673.SK,2800,34.75,CloseBuy,-1003.6
2015-03-06,600678.SK,6900,14.35,Buy,0
2015-03-06,600466.SK,11200,9.28,CloseBuy,3857.1
2015-03-06,600318.SK,3200,31,Buy,0
2015-03-06,601099.SK,8200,12.09,CloseBuy,-512.3
2015-03-06,300350.SK,1700,56,Buy,0
2015-03-09,002329.SK,4000,27.61,CloseBuy,9777.6
2015-03-09,002592.SK,5500,20.53,CloseBuy,13127.8
2015-03-09,300425.SK,1700,56.83,Buy,0
2015-03-09,600158.SK,5100,20.89,CloseBuy,6909.1
2015-03-09,300341.SK,7000,14.24,Buy,0
2015-03-09,000609.SK,7000,16.78,CloseBuy,16865.7
2015-03-09,300299.SK,6200,15.84,CloseBuy,-2200.9
2015-03-09,002724.SK,3900,25.68,CloseBuy,686.3
2015-03-09,002495.SK,4800,20.7,Buy,0
2015-03-09,600030.SK,3400,27.66,CloseBuy,-6038.1
2015-03-09,002538.SK,7400,13.51,Buy,0
2015-03-09,002245.SK,6000,16.51,Buy,0
2015-03-09,300081.SK,2900,33.88,Buy,0
2015-03-09,300013.SK,7600,20,CloseBuy,52060.5
2015-03-10,300251.SK,2900,33.48,Buy,0
2015-03-10,600892.SK,3000,33,Buy,0
2015-03-10,600986.SK,6600,15.01,Buy,0
2015-03-10,300364.SK,1400,67.5,Buy,0
2015-03-10,300253.SK,800,110.28,CloseBuy,-2793.3
2015-03-10,000153.SK,8300,12.92,CloseBuy,6661.1
2015-03-10,002084.SK,7400,15,CloseBuy,10508.4
2015-03-10,002684.SK,6600,20,CloseBuy,32736.4
2015-03-10,300279.SK,3400,29.83,CloseBuy,3165.7
2015-03-10,002107.SK,2600,44.5,CloseBuy,18000
2015-03-10,300333.SK,2100,46.27,Buy,0
2015-03-10,601558.SK,16300,6.11,Buy,0
2015-03-10,002040.SK,5700,17.28,Buy,0
2015-03-10,300293.SK,5100,23.65,CloseBuy,21257.6
2015-03-10,300166.SK,2100,47.04,Buy,0
2015-03-10,002323.SK,4200,27.1,CloseBuy,14143.3
2015-03-11,000807.SK,12300,8.11,Buy,0
2015-03-11,600219.SK,9800,10.11,Buy,0
2015-03-11,002647.SK,6900,14.31,Buy,0
2015-03-11,600528.SK,4700,21.25,Buy,0
2015-03-11,600705.SK,4800,20.8,Buy,0
2015-03-11,300061.SK,8600,14.29,CloseBuy,22225.2
2015-03-11,002733.SK,3200,32.99,CloseBuy,5990.8
2015-03-11,300085.SK,1000,83.8,CloseBuy,-16622.7
2015-03-11,603998.SK,2800,35.6,CloseBuy,214.1
2015-03-11,603169.SK,4400,22.97,CloseBuy,1373.9
2015-03-11,300410.SK,3000,34.6,CloseBuy,5527.4
2015-03-11,002736.SK,4800,19.49,CloseBuy,-5985
2015-03-11,000655.SK,7900,12.62,Buy,0
2015-03-11,002172.SK,10000,9.91,Buy,0
2015-03-12,300136.SK,4700,23.17,CloseBuy,8981.9
2015-03-12,600783.SK,3300,29.99,Buy,0
2015-03-12,603368.SK,1800,53.18,CloseBuy,-2806.2
2015-03-12,601519.SK,3600,27.36,Buy,0
2015-03-12,600784.SK,8200,11.93,CloseBuy,-2308.5
2015-03-12,600588.SK,2400,37.49,CloseBuy,-8531.7
2015-03-12,600829.SK,7000,14.2,Buy,0
2015-03-12,002458.SK,8100,14.79,CloseBuy,19450.7
2015-03-12,002337.SK,10200,13.28,CloseBuy,34683.9
2015-03-12,300380.SK,700,123.8,CloseBuy,-5244.9
2015-03-12,000728.SK,3100,31.51,Buy,0
2015-03-12,002746.SK,3900,25.29,Buy,0
2015-03-12,601669.SK,13300,7.51,Buy,0
2015-03-12,000100.SK,19200,5.2,Buy,0
2015-03-12,300226.SK,800,117.76,CloseBuy,1554.8
2015-03-12,603799.SK,5200,18.94,Buy,0
2015-03-12,002235.SK,6200,16.51,CloseBuy,2300.2
2015-03-12,002738.SK,3100,31.82,Buy,0
2015-03-13,002438.SK,3800,25.97,Buy,0
2015-03-13,002217.SK,9200,10.82,CloseBuy,-780.7
2015-03-13,600685.SK,2600,37.24,Buy,0
2015-03-13,002469.SK,5300,18.73,Buy,0
2015-03-13,600021.SK,8100,12.32,Buy,0
2015-03-13,002453.SK,13500,7.87,CloseBuy,5843.3
2015-03-13,000777.SK,3000,33.19,Buy,0
2015-03-13,002732.SK,4300,23.08,Buy,0
2015-03-13,603166.SK,5800,17.15,Buy,0
2015-03-13,000046.SK,7000,13.4,CloseBuy,-6862.4
2015-03-13,002068.SK,11200,8.88,Buy,0
2015-03-13,601226.SK,5400,18.38,CloseBuy,-1297.2
2015-03-13,002622.SK,2700,47.65,CloseBuy,28847.2
2015-03-13,603169.SK,4300,23.03,Buy,0
2015-03-13,600855.SK,3600,27.35,Buy,0
2015-03-13,600584.SK,7000,14.15,Buy,0
2015-03-13,600212.SK,9900,7.63,CloseBuy,-24905.6
2015-03-13,300319.SK,5400,18.5,Buy,0
2015-03-13,300170.SK,4300,37.82,CloseBuy,61804.5
2015-03-13,002544.SK,3800,26.15,Buy,0
2015-03-13,600555.SK,14300,6.84,CloseBuy,-2445
2015-03-13,300399.SK,1000,117.92,CloseBuy,24392.5
2015-03-13,600873.SK,13100,7.59,Buy,0
2015-03-13,601000.SK,8900,11.12,Buy,0
2015-03-13,300248.SK,2300,50.2,CloseBuy,17569.4
2015-03-13,002009.SK,5100,21.42,CloseBuy,10054.8
2015-03-13,000626.SK,2800,43.68,CloseBuy,22058.3
2015-03-13,002693.SK,6700,11.71,CloseBuy,-21374.3
2015-03-13,000509.SK,18700,6.08,CloseBuy,12783
2015-03-13,002323.SK,3900,25.43,Buy,0
2015-03-16,600848.SK,7900,14.87,CloseBuy,17702.6
2015-03-16,603588.SK,1800,55.51,Buy,0
2015-03-16,601038.SK,7700,12.93,Buy,0
2015-03-16,600064.SK,5500,23.65,CloseBuy,30789.9
2015-03-16,600571.SK,2300,42.05,Buy,0
2015-03-16,600388.SK,2600,37.63,Buy,0
2015-03-16,002735.SK,3000,45.9,CloseBuy,39344
2015-03-16,002339.SK,6100,16.23,Buy,0
2015-03-16,000586.SK,7700,12.88,Buy,0
2015-03-16,600030.SK,3500,28.4,Buy,0
2015-03-16,000623.SK,3100,31.45,Buy,0
2015-03-16,601555.SK,4900,20.03,Buy,0
2015-03-16,600116.SK,6000,16.61,Buy,0
2015-03-16,300032.SK,2800,37.96,CloseBuy,6194.4
2015-03-16,600837.SK,4800,20.73,Buy,0
2015-03-16,600975.SK,7500,14.71,CloseBuy,9688.5
2015-03-16,600287.SK,6800,14.5,Buy,0
2015-03-16,002183.SK,3500,28.5,Buy,0
2015-03-16,300250.SK,1800,54.19,Buy,0
2015-03-17,000839.SK,6500,15.64,CloseBuy,1925.4
2015-03-17,000800.SK,5300,18.96,CloseBuy,139.4
2015-03-17,300368.SK,2200,49.01,CloseBuy,9627.2
2015-03-17,000402.SK,10200,10.22,CloseBuy,4271.2
2015-03-17,002095.SK,1000,92,Buy,0
2015-03-17,600376.SK,9700,10.24,Buy,0
2015-03-17,000058.SK,12100,10.41,CloseBuy,25260
2015-03-17,600588.SK,2300,42,Buy,0
2015-03-17,000926.SK,9600,11.17,CloseBuy,6557.2
2015-03-17,601377.SK,6800,14.53,Buy,0
2015-03-17,600061.SK,4400,22.6,Buy,0
2015-03-17,000797.SK,5400,18.4,Buy,0
2015-03-18,002611.SK,6500,17.4,CloseBuy,12451.8
2015-03-18,603636.SK,2000,48.8,Buy,0
2015-03-18,600645.SK,1900,61.28,CloseBuy,16306.5
2015-03-18,002282.SK,5200,19.39,CloseBuy,383.3
2015-03-18,002061.SK,14700,8.83,CloseBuy,29210.1
2015-03-18,600266.SK,4400,22.25,Buy,0
2015-03-18,300419.SK,800,113.52,Buy,0
2015-03-18,000750.SK,5600,17.6,Buy,0
2015-03-18,600820.SK,11500,9.91,CloseBuy,13346.9
2015-03-18,600153.SK,10100,12.15,CloseBuy,22292.3
2015-03-18,300208.SK,5900,30.03,CloseBuy,77289.3
2015-03-18,000712.SK,2700,36.44,Buy,0
2015-03-19,002326.SK,3600,28.05,CloseBuy,942.3
2015-03-19,600240.SK,8100,12.2,Buy,0
2015-03-19,300183.SK,1600,65.77,CloseBuy,7448.7
2015-03-19,603678.SK,2000,48.88,Buy,0
2015-03-19,600708.SK,7900,13.15,CloseBuy,4196.2
2015-03-19,600325.SK,6800,14.64,Buy,0
2015-03-19,600109.SK,4300,23.22,Buy,0
2015-03-19,600297.SK,6900,15.28,CloseBuy,5025.8
2015-03-19,600149.SK,4800,20.5,Buy,0
2015-03-19,600559.SK,2200,47.13,CloseBuy,4284
2015-03-19,002734.SK,3300,29.8,Buy,0
2015-03-19,000516.SK,5500,18.08,CloseBuy,-706.3
2015-03-19,000563.SK,7300,13.56,Buy,0
2015-03-19,300411.SK,2700,36.38,Buy,0
2015-03-19,600103.SK,21600,4.61,Buy,0
2015-03-19,300413.SK,2600,37.51,Buy,0
2015-03-19,300011.SK,4100,24.28,CloseBuy,510
2015-03-19,300378.SK,1000,90.99,Buy,0
2015-03-19,000543.SK,7200,13.82,Buy,0
2015-03-20,300353.SK,5000,33.23,CloseBuy,65153.4
2015-03-20,000023.SK,4000,24.8,CloseBuy,-915
2015-03-20,600029.SK,12300,8.08,Buy,0
2015-03-20,601021.SK,1100,86,Buy,0
2015-03-20,300341.SK,7000,17.68,CloseBuy,23197.9
2015-03-20,000987.SK,4100,23.96,Buy,0
2015-03-20,002157.SK,10800,11.14,CloseBuy,20230.8
2015-03-20,603555.SK,3400,32.84,CloseBuy,12828.3
2015-03-20,300253.SK,800,124,Buy,0
2015-03-20,002735.SK,2200,43.68,Buy,0
2015-03-20,002495.SK,9600,10.03,CloseBuy,-3841.1
2015-03-20,300399.SK,700,132.99,Buy,0
2015-03-20,300295.SK,600,156.17,Buy,0
2015-03-20,300216.SK,1800,74.85,CloseBuy,36901.7
2015-03-20,002673.SK,2700,36.42,Buy,0
2015-03-20,300081.SK,2900,52.23,CloseBuy,52248.4
2015-03-20,002072.SK,5500,19.55,CloseBuy,8045.2
2015-03-23,300416.SK,1800,55,Buy,0
2015-03-23,300353.SK,2900,33.4,Buy,0
2015-03-23,000789.SK,6600,15.01,Buy,0
2015-03-23,600217.SK,8700,10.46,CloseBuy,-8897.5
2015-03-23,601766.SK,6700,14.9,Buy,0
2015-03-23,000958.SK,7300,19.26,CloseBuy,40912.9
2015-03-23,600702.SK,5200,19.34,CloseBuy,644.9
2015-03-23,300178.SK,1600,61.99,Buy,0
2015-03-23,000997.SK,2400,40.41,Buy,0
2015-03-23,002538.SK,7400,14.38,CloseBuy,5652
2015-03-23,300333.SK,2100,53.59,CloseBuy,14654.9
2015-03-23,600678.SK,6900,16.71,CloseBuy,15454.6
2015-03-23,002178.SK,3700,27,Buy,0
2015-03-23,600105.SK,8500,11.66,Buy,0
2015-03-23,601009.SK,6700,14.84,Buy,0
2015-03-23,002245.SK,12000,10.45,CloseBuy,25408.3
2015-03-23,300226.SK,700,126,Buy,0
2015-03-23,002040.SK,5700,17.56,CloseBuy,881.8
2015-03-23,600318.SK,3200,33.84,CloseBuy,8374.5
2015-03-23,300028.SK,4100,31.31,CloseBuy,28709
2015-03-23,300166.SK,2100,57.59,CloseBuy,21387.5
2015-03-23,600767.SK,6000,17.94,CloseBuy,7874.5
2015-03-24,000807.SK,12300,9.38,CloseBuy,14683.5
2015-03-24,002329.SK,3100,32.24,Buy,0
2015-03-24,300109.SK,2100,46.2,CloseBuy,-2472
2015-03-24,600895.SK,4900,20.82,CloseBuy,2818.2
2015-03-24,600392.SK,3000,33.01,Buy,0
2015-03-24,600705.SK,4800,23.34,CloseBuy,11424.1
2015-03-24,300251.SK,2900,34.59,CloseBuy,2559.3
2015-03-24,600986.SK,6600,17.88,CloseBuy,18102.3
2015-03-24,300170.SK,2500,38.76,Buy,0
2015-03-24,002681.SK,2000,46.35,CloseBuy,-7696.1
2015-03-24,000926.SK,8600,11.6,Buy,0
2015-03-24,002702.SK,3000,34.3,CloseBuy,3372.8
2015-03-24,000506.SK,14400,6.94,Buy,0
2015-03-24,000890.SK,8900,11.16,Buy,0
2015-03-24,600365.SK,7400,13.39,Buy,0
2015-03-24,002315.SK,1100,88.02,Buy,0
2015-03-24,002070.SK,8600,11.62,Buy,0
2015-03-24,000655.SK,7900,14.78,CloseBuy,16205.9
2015-03-24,002142.SK,5500,17.92,Buy,0
2015-03-24,002072.SK,4400,22.3,Buy,0
2015-03-25,600288.SK,4900,20.1,Buy,0
2015-03-25,600219.SK,9800,10.56,CloseBuy,3593.7
2015-03-25,002647.SK,6900,18.74,CloseBuy,29653.6
2015-03-25,600528.SK,4700,23.92,CloseBuy,11780.7
2015-03-25,300425.SK,1700,59.15,CloseBuy,3306.8
2015-03-25,600783.SK,3300,35.5,CloseBuy,17414.3
2015-03-25,603368.SK,1700,56.41,Buy,0
2015-03-25,601519.SK,3600,31.48,CloseBuy,14080.2
2015-03-25,002280.SK,600,150.85,Buy,0
2015-03-25,600829.SK,7000,14.84,CloseBuy,3717.1
2015-03-25,600676.SK,8800,11.35,Buy,0
2015-03-25,600655.SK,6700,14.9,Buy,0
2015-03-25,300364.SK,1400,82.5,CloseBuy,20279.1
2015-03-25,002495.SK,8700,11.39,Buy,0
2015-03-25,000018.SK,3800,25.69,Buy,0
2015-03-25,000976.SK,12900,8.25,CloseBuy,5941.2
2015-03-25,300140.SK,3300,51.4,CloseBuy,68876.5
2015-03-25,600107.SK,7800,12.78,Buy,0
2015-03-25,601558.SK,16300,6.7,CloseBuy,8636.7
2015-03-25,600096.SK,6800,14.66,Buy,0
2015-03-25,000524.SK,6100,16.37,Buy,0
2015-03-25,002746.SK,3900,24.8,CloseBuy,-2569.1
2015-03-25,000100.SK,19200,5.99,CloseBuy,14095.1
2015-03-25,603799.SK,5200,20.43,CloseBuy,7006.9
2015-03-25,002172.SK,10000,10.18,CloseBuy,1889.8
2015-03-25,300278.SK,8200,26.31,CloseBuy,115064
2015-03-26,002438.SK,3800,27.81,CloseBuy,6282.2
2015-03-26,600685.SK,2600,45.42,CloseBuy,20507.6
2015-03-26,002469.SK,5300,20,CloseBuy,5989.3
2015-03-26,603601.SK,1900,51.8,Buy,0
2015-03-26,600705.SK,4300,23.05,Buy,0
2015-03-26,600021.SK,8100,15.97,CloseBuy,28627.3
2015-03-26,000777.SK,3000,34.58,CloseBuy,3487.7
2015-03-26,002732.SK,4300,25.38,CloseBuy,9149.4
2015-03-26,603166.SK,5800,19.84,CloseBuy,14795.9
2015-03-26,002068.SK,11200,9.87,CloseBuy,10201.4
2015-03-26,603169.SK,4300,26.37,CloseBuy,13595.9
2015-03-26,600584.SK,7000,15.62,CloseBuy,9494.4
2015-03-26,300319.SK,5400,22.22,CloseBuy,19260.4
2015-03-26,000939.SK,6400,15.44,Buy,0
2015-03-26,002544.SK,3800,32.28,CloseBuy,22482.2
2015-03-26,000875.SK,17200,7.65,CloseBuy,30515.6
2015-03-26,002538.SK,6900,14.4,Buy,0
2015-03-26,000902.SK,4300,22.77,Buy,0
2015-03-26,600873.SK,13100,8.92,CloseBuy,16460.7
2015-03-26,300292.SK,2800,35.07,Buy,0
2015-03-26,601669.SK,13300,8.78,CloseBuy,15925.2
2015-03-26,600981.SK,10800,9.2,Buy,0
2015-03-26,300081.SK,1700,58.53,Buy,0
2015-03-26,002738.SK,3100,36.77,CloseBuy,14599.3
2015-03-26,002323.SK,3900,27.55,CloseBuy,7545.6
2015-03-27,300109.SK,2100,46.7,Buy,0
2015-03-27,600643.SK,5300,18.71,Buy,0
2015-03-27,000615.SK,7200,13.71,Buy,0
2015-03-27,002331.SK,5800,17.05,Buy,0
2015-03-27,000504.SK,5900,16.8,Buy,0
2015-03-27,000031.SK,11700,10.1,CloseBuy,17426.7
2015-03-27,002496.SK,3400,33.64,CloseBuy,14036
2015-03-27,300255.SK,2300,42.52,Buy,0
2015-03-27,300299.SK,4100,24.05,Buy,0
2015-03-27,000586.SK,7700,14.09,CloseBuy,8512.5
2015-03-27,600312.SK,4900,19.78,CloseBuy,-2051.2
2015-03-27,000728.SK,3100,34.27,CloseBuy,7856.8
2015-03-27,002183.SK,3500,32.08,CloseBuy,11786.5
2015-03-27,600767.SK,5400,18.29,Buy,0
2015-03-30,002095.SK,1000,80,CloseBuy,-12499.9
2015-03-30,600388.SK,2600,38.3,CloseBuy,1092.7
2015-03-30,002339.SK,6100,23.42,CloseBuy,42880.2
2015-03-30,000623.SK,3100,36.55,CloseBuy,15068.4
2015-03-30,002684.SK,4000,24.88,Buy,0
2015-03-30,600555.SK,14000,7.14,Buy,0
2015-03-30,002018.SK,5700,17.25,Buy,0
2015-03-30,600837.SK,4800,23.36,CloseBuy,11855.5
2015-03-30,000797.SK,5400,19.21,CloseBuy,3643.9
2015-03-30,603600.SK,3400,29.15,Buy,0
2015-03-30,601000.SK,8900,13.64,CloseBuy,21522.2
2015-03-30,000069.SK,10400,9.61,Buy,0
2015-03-30,603128.SK,4400,22.5,Buy,0
2015-03-31,600399.SK,2900,33.63,Buy,0
2015-03-31,603588.SK,1800,60.85,CloseBuy,8918.9
2015-03-31,601038.SK,7700,14.2,CloseBuy,8969.4
2015-03-31,300231.SK,3500,28.08,Buy,0
2015-03-31,002732.SK,3800,26.15,Buy,0
2015-03-31,600376.SK,9700,11.93,CloseBuy,15505.3
2015-03-31,002268.SK,900,104.98,Buy,0
2015-03-31,000627.SK,9400,10.57,Buy,0
2015-03-31,601336.SK,1800,55.5,Buy,0
2015-03-31,603636.SK,2000,57,CloseBuy,15676.1
2015-03-31,600855.SK,3600,30.01,CloseBuy,8856
2015-03-31,600571.SK,2300,55.97,CloseBuy,31197.8
2015-03-31,002724.SK,3400,29.33,Buy,0
2015-03-31,601555.SK,4900,22.91,CloseBuy,13340.7
2015-03-31,600116.SK,6000,18.19,CloseBuy,8705.5
2015-03-31,601377.SK,6800,15.82,CloseBuy,7991
2015-03-31,000750.SK,5600,18.24,CloseBuy,2859.5
2015-03-31,000669.SK,3000,32.63,Buy,0
2015-03-31,600061.SK,4400,26.83,CloseBuy,17815.9
2015-03-31,000712.SK,2700,39.58,CloseBuy,7783
2015-03-31,600318.SK,3400,28.81,Buy,0
2015-03-31,300417.SK,1700,58.3,Buy,0
2015-03-31,600287.SK,6800,15.94,CloseBuy,9006.1
2015-03-31,002183.SK,3100,31.5,Buy,0
2015-03-31,300250.SK,1800,56.11,CloseBuy,2814.1
2015-04-01,300162.SK,1600,60.5,Buy,0
2015-04-01,600240.SK,8100,13.01,CloseBuy,5767.2
2015-04-01,603788.SK,3500,27.9,Buy,0
2015-04-01,600021.SK,6100,16.23,Buy,0
2015-04-01,600325.SK,6800,15.05,CloseBuy,2038.4
2015-04-01,601226.SK,4800,20.46,Buy,0
2015-04-01,600702.SK,4900,20.36,Buy,0
2015-04-01,300410.SK,2300,42.18,Buy,0
2015-04-01,002734.SK,3300,30.77,CloseBuy,2525.9
2015-04-01,600266.SK,4400,22.59,CloseBuy,811.9
2015-04-01,300419.SK,800,146.91,CloseBuy,25990.9
2015-04-01,000563.SK,7300,15.11,CloseBuy,10507.6
2015-04-01,603011.SK,4000,24.81,Buy,0
2015-04-01,600744.SK,16100,6.2,Buy,0
2015-04-01,000543.SK,7200,14.75,CloseBuy,5915.2
2015-04-01,002323.SK,3500,28.42,Buy,0
2015-04-02,603519.SK,3000,32.53,Buy,0
2015-04-02,300370.SK,1800,53.01,Buy,0
2015-04-02,002217.SK,6600,15,Buy,0
2015-04-02,600029.SK,12300,8.13,CloseBuy,-230.3
2015-04-02,600570.SK,800,121.68,Buy,0
2015-04-02,300067.SK,5600,17.8,Buy,0
2015-04-02,600095.SK,7600,13.15,Buy,0
2015-04-02,000987.SK,4100,24.63,CloseBuy,2059.3
2015-04-02,000958.SK,4700,21.05,Buy,0
2015-04-02,600109.SK,4300,25.2,CloseBuy,7778.1
2015-04-02,300328.SK,1400,69.5,Buy,0
2015-04-02,300388.SK,1600,61.67,Buy,0
2015-04-02,600577.SK,7900,12.65,Buy,0
2015-04-02,300423.SK,3100,31.74,Buy,0
2015-04-02,300319.SK,4400,22.7,Buy,0
2015-04-02,300235.SK,3100,32.01,Buy,0
2015-04-02,000821.SK,5900,16.84,Buy,0
2015-04-02,600030.SK,3500,33.44,CloseBuy,16868
2015-04-02,300411.SK,2700,45.3,CloseBuy,23296.3
2015-04-02,600694.SK,1800,54.69,Buy,0
2015-04-02,300033.SK,1100,124.15,CloseBuy,37273.7
2015-04-02,002673.SK,2700,45.49,CloseBuy,23698.2
2015-04-02,300113.SK,2400,41.2,Buy,0
2015-04-02,300028.SK,2300,42.85,Buy,0
2015-04-03,600112.SK,4300,22.82,Buy,0
2015-04-03,002143.SK,4000,24.46,Buy,0
2015-04-03,002103.SK,3800,26.18,Buy,0
2015-04-03,000789.SK,6600,17.63,CloseBuy,16462.2
2015-04-03,002469.SK,4400,22.69,Buy,0
2015-04-03,600986.SK,5500,17.97,Buy,0
2015-04-03,600739.SK,3500,27.85,Buy,0
2015-04-03,002107.SK,2800,34.57,Buy,0
2015-04-03,300055.SK,700,138.9,Buy,0
2015-04-03,000997.SK,2400,40.04,CloseBuy,-1512.4
2015-04-03,600093.SK,6200,16.08,Buy,0
2015-04-03,002237.SK,3800,26.15,Buy,0
2015-04-03,600103.SK,21600,4.86,CloseBuy,4339.4
2015-04-03,300413.SK,2600,39.68,CloseBuy,4971.2
2015-04-03,600105.SK,8500,12.16,CloseBuy,3460.4
2015-04-03,300248.SK,2300,43.26,Buy,0
2015-04-03,300378.SK,1000,85.1,CloseBuy,-6420.5
2015-04-03,002487.SK,6200,15.89,Buy,0
2015-04-03,002440.SK,3400,28.65,Buy,0
2015-04-07,002329.SK,3100,33.54,CloseBuy,3344.3
2015-04-07,300056.SK,3000,32.3,Buy,0
2015-04-07,300433.SK,900,103.99,Buy,0
2015-04-07,300172.SK,2400,41,Buy,0
2015-04-07,601012.SK,1600,60.5,Buy,0
2015-04-07,300170.SK,2500,38.42,CloseBuy,-1476.1
2015-04-07,002685.SK,2400,40.59,Buy,0
2015-04-07,000926.SK,8600,12.52,CloseBuy,7094.5
2015-04-07,300178.SK,1600,66.24,CloseBuy,6132.2
2015-04-07,601339.SK,5300,18.85,Buy,0
2015-04-07,000890.SK,8900,12.47,CloseBuy,10815.6
2015-04-07,300047.SK,4800,20.7,Buy,0
2015-04-07,601009.SK,6700,15.6,CloseBuy,4331.3
2015-04-07,300226.SK,700,110.7,CloseBuy,-11188.9
2015-04-07,002142.SK,5500,18.55,CloseBuy,2743.2
2015-04-07,002334.SK,3500,28.28,Buy,0
2015-04-08,300407.SK,1400,68.95,Buy,0
2015-04-08,600392.SK,3000,32.89,CloseBuy,-1011.8
2015-04-08,600288.SK,4900,27.98,CloseBuy,37691.7
2015-04-08,002270.SK,4700,21.1,Buy,0
2015-04-08,002516.SK,2400,40.5,Buy,0
2015-04-08,601021.SK,1100,90.55,CloseBuy,4385.4
2015-04-08,002448.SK,2500,39.68,Buy,0
2015-04-08,300104.SK,1200,83.64,CloseBuy,2949.9
2015-04-08,600588.SK,2300,44.49,CloseBuy,5067.2
2015-04-08,002735.SK,2200,51.99,CloseBuy,17551.9
2015-04-08,002495.SK,8700,11.84,CloseBuy,3123.5
2015-04-08,000413.SK,8000,12.38,Buy,0
2015-04-08,000018.SK,3800,26.67,CloseBuy,3040.1
2015-04-08,002073.SK,4900,20.21,Buy,0
2015-04-08,002540.SK,2100,46,Buy,0
2015-04-08,600096.SK,6800,15.83,CloseBuy,7174.5
2015-04-08,300043.SK,2700,35.8,Buy,0
2015-04-08,300329.SK,2800,35.2,Buy,0
2015-04-08,002677.SK,2500,39.28,Buy,0
2015-04-09,000066.SK,5900,16.75,Buy,0
2015-04-09,002583.SK,5700,17.38,Buy,0
2015-04-09,600705.SK,4300,24.87,CloseBuy,7098.6
2015-04-09,300377.SK,1700,112.11,CloseBuy,94583.6
2015-04-09,600892.SK,3000,44.39,CloseBuy,33311.2
2015-04-09,603368.SK,1700,62.22,CloseBuy,9208.5
2015-04-09,002609.SK,2600,37.28,Buy,0
2015-04-09,300077.SK,2100,46,Buy,0
